"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.483747208E1,1.218750000E0,-4.365000153E1,-1.524375057E1,4.625126935E1
1.484747208E1,4.687500298E-1,-4.453125000E1,-1.477500057E1,4.692070540E1
1.485747208E1,4.687500298E-1,-4.455000305E1,-1.496250057E1,4.699786082E1
1.486747208E1,6.750000119E-1,-4.460625076E1,-1.545000076E1,4.721097071E1
1.487747208E1,8.250000477E-1,-4.470000076E1,-1.535625076E1,4.727139865E1
1.488747208E1,7.875000238E-1,-4.477500153E1,-1.513125038E1,4.726918294E1
1.489747208E1,7.875000238E-1,-4.479375076E1,-1.462500095E1,4.712739030E1
1.490747208E1,9.750000238E-1,-4.498125076E1,-1.411875057E1,4.715509159E1
1.491747208E1,9.562500119E-1,-4.535625076E1,-1.395000076E1,4.746268449E1
1.492747208E1,1.856250048E0,-4.453125000E1,-1.453125095E1,4.687894138E1
1.493747208E1,1.781250119E0,-4.447500229E1,-1.440000057E1,4.678203391E1
1.494747208E1,1.518750072E0,-4.449375153E1,-1.419375038E1,4.672754088E1
1.495747208E1,1.256250024E0,-4.436250305E1,-1.432500076E1,4.663491705E1
1.496747208E1,1.181250095E0,-4.423125076E1,-1.479375076E1,4.665462418E1
1.497747208E1,1.106250048E0,-4.406250000E1,-1.518750095E1,4.661960833E1
1.498747208E1,9.187500477E-1,-4.385625076E1,-1.546875095E1,4.651340762E1
1.499747208E1,8.812500238E-1,-4.353750229E1,-1.563750076E1,4.626901919E1
1.500747208E1,4.687500298E-1,-4.376250076E1,-1.548750019E1,4.642455021E1
1.501747208E1,5.625000000E-1,-4.381875229E1,-1.537500095E1,4.644125443E1
1.502747208E1,5.250000358E-1,-4.396875000E1,-1.515000057E1,4.650859188E1
1.503747208E1,7.687500119E-1,-4.387500000E1,-1.500000095E1,4.637463348E1
1.504747208E1,1.050000072E0,-4.387500000E1,-1.464375019E1,4.626615982E1
1.505747208E1,1.143750072E0,-4.408125305E1,-1.425000095E1,4.634142382E1
1.506747208E1,1.518750072E0,-4.417500305E1,-1.389375019E1,4.633329031E1
1.507747208E1,2.118750095E0,-4.408125305E1,-1.342500019E1,4.612891287E1
1.508747208E1,2.606250048E0,-4.396875000E1,-1.335000038E1,4.602462413E1
1.509747208E1,2.868750095E0,-4.398750305E1,-1.333125019E1,4.605271310E1
1.510747208E1,3.356250048E0,-4.383750153E1,-1.335000038E1,4.594794299E1
1.511747208E1,3.693750143E0,-4.381875229E1,-1.340625095E1,4.597232218E1
1.512747208E1,4.162500381E0,-4.381875229E1,-1.336875057E1,4.600144512E1
1.513747208E1,4.743750095E0,-4.368750000E1,-1.365000057E1,4.601546845E1
1.514747208E1,4.968750000E0,-4.368750000E1,-1.389375019E1,4.611206379E1
1.515747208E1,5.287500381E0,-4.380000305E1,-1.421250057E1,4.635076159E1
1.516747208E1,5.775000095E0,-4.368750000E1,-1.436250019E1,4.634899885E1
1.517747208E1,6.412500381E0,-4.353750229E1,-1.455000019E1,4.635015396E1
1.518747208E1,7.012500286E0,-4.329375076E1,-1.496250057E1,4.634005221E1
1.519747208E1,7.481250286E0,-4.323750305E1,-1.526250076E1,4.645852673E1
1.520747208E1,7.987500191E0,-4.288125229E1,-1.550625038E1,4.629304222E1
1.521747208E1,8.475000381E0,-4.267500305E1,-1.586250019E1,4.630983081E1
1.522747208E1,9.037500381E0,-4.233750153E1,-1.633125114E1,4.626932259E1
1.523747208E1,9.431250572E0,-4.196250153E1,-1.653750038E1,4.607915950E1
1.524747208E1,9.843750000E0,-4.183125305E1,-1.695000076E1,4.619584042E1
1.525747208E1,1.029375076E1,-4.153125000E1,-1.723125076E1,4.612723744E1
1.526747208E1,1.066875076E1,-4.130625153E1,-1.708125114E1,4.595430120E1
1.527747208E1,1.119375038E1,-4.106250000E1,-1.695000076E1,4.581191417E1
1.528747208E1,1.119375038E1,-4.110000229E1,-1.698750114E1,4.585940940E1
1.529747208E1,1.160625076E1,-4.100625229E1,-1.700625038E1,4.588496851E1
1.530747208E1,1.194375038E1,-4.100625229E1,-1.706250000E1,4.599233421E1
1.531747208E1,1.231875038E1,-4.102500153E1,-1.702500153E1,4.609395880E1
1.532747208E1,1.286250019E1,-4.066875076E1,-1.693125153E1,4.589181276E1
1.533747208E1,1.314375019E1,-4.059375000E1,-1.695000076E1,4.591201623E1
1.534747208E1,1.333125019E1,-4.072500229E1,-1.687500000E1,4.605446415E1
1.535747208E1,1.359375095E1,-4.080000305E1,-1.683750153E1,4.618367430E1
1.536747208E1,1.393125057E1,-4.093125153E1,-1.661250114E1,4.631870344E1
1.537747208E1,1.402500057E1,-4.111875153E1,-1.631250000E1,4.640635759E1
1.538747208E1,1.415625095E1,-4.115625000E1,-1.563750076E1,4.624681378E1
1.539747208E1,1.432500076E1,-4.138125229E1,-1.515000057E1,4.633720109E1
1.540747208E1,1.426875019E1,-4.168125153E1,-1.458750057E1,4.640817960E1
1.541747208E1,1.413750076E1,-4.215000153E1,-1.389375019E1,4.657819072E1
1.542747208E1,1.413750076E1,-4.246875000E1,-1.351875019E1,4.675703435E1
1.543747208E1,1.408125019E1,-4.265625000E1,-1.333125019E1,4.685679783E1
1.544747208E1,1.415625095E1,-4.261875153E1,-1.303125095E1,4.676078404E1
1.545747208E1,1.406250095E1,-4.263750076E1,-1.275000095E1,4.667197155E1
1.546747208E1,1.395000076E1,-4.261875153E1,-1.301250076E1,4.669352931E1
1.547747208E1,1.366875076E1,-4.267500305E1,-1.314375019E1,4.669848822E1
1.548747208E1,1.374375057E1,-4.269375229E1,-1.325625038E1,4.676938463E1
1.549747208E1,1.391250038E1,-4.243125153E1,-1.336875057E1,4.661214718E1
1.550747208E1,1.425000095E1,-4.201875305E1,-1.355625057E1,4.639407360E1
1.551747208E1,1.464375019E1,-4.179375076E1,-1.350000095E1,4.629694426E1
1.552747208E1,1.509375095E1,-4.170000076E1,-1.372500038E1,4.642291478E1
1.553747208E1,1.578750038E1,-4.141875076E1,-1.385625076E1,4.644086313E1
1.554747208E1,1.636875153E1,-4.130625153E1,-1.383750057E1,4.653621024E1
1.555747208E1,1.702500153E1,-4.098750305E1,-1.378125095E1,4.647309933E1
1.556747208E1,1.743750000E1,-4.074375153E1,-1.400625038E1,4.647897099E1
1.557747208E1,1.775625038E1,-4.066875076E1,-1.434375095E1,4.663662625E1
1.558747208E1,1.783125114E1,-4.070625305E1,-1.471875095E1,4.681446555E1
1.559747208E1,1.773750114E1,-4.078125000E1,-1.492500019E1,4.690932668E1
1.560747208E1,1.777500153E1,-4.065000153E1,-1.533750057E1,4.694264828E1
1.561747208E1,1.775625038E1,-4.050000000E1,-1.580625057E1,4.696138823E1
1.562747208E1,1.779375076E1,-4.031250000E1,-1.620000076E1,4.694843179E1
1.563747208E1,1.771875000E1,-4.014375305E1,-1.681875038E1,4.699303539E1
1.564747208E1,1.756875038E1,-4.020000076E1,-1.698750114E1,4.704546999E1
1.565747208E1,1.738125038E1,-4.029375076E1,-1.691250038E1,4.702900046E1
1.566747208E1,1.710000038E1,-4.044375229E1,-1.674375153E1,4.699425845E1
1.567747208E1,1.711875153E1,-4.025625229E1,-1.672500038E1,4.683314147E1
1.568747208E1,1.693125153E1,-4.046250153E1,-1.616250038E1,4.674513586E1
1.569747208E1,1.672500038E1,-4.061250305E1,-1.563750076E1,4.662223152E1
1.570747208E1,1.655625153E1,-4.089375305E1,-1.494375038E1,4.658029818E1
1.571747208E1,1.655625153E1,-4.111875153E1,-1.413750076E1,4.652666031E1
1.572747208E1,1.646250153E1,-4.128750229E1,-1.344375038E1,4.643712121E1
1.573747208E1,1.653750038E1,-4.126875305E1,-1.275000095E1,4.625106941E1
1.574747208E1,1.678125000E1,-4.123125076E1,-1.215000057E1,4.614378512E1
1.575747208E1,1.674375153E1,-4.151250076E1,-1.141875076E1,4.619554961E1
1.576747208E1,1.695000076E1,-4.155000305E1,-1.081875038E1,4.616005458E1
1.577747208E1,1.706250000E1,-4.181250000E1,-9.862500191E0,4.622426822E1
1.578747208E1,1.704375076E1,-4.196250153E1,-9.075000763E0,4.619195399E1
1.579747208E1,1.696875000E1,-4.216875076E1,-8.193750381E0,4.618743945E1
1.580747208E1,1.723125076E1,-4.228125000E1,-7.481250286E0,4.626650203E1
1.581747208E1,1.741875076E1,-4.239375305E1,-6.618750095E0,4.630821772E1
1.582747208E1,1.751250076E1,-4.267500305E1,-5.587500095E0,4.646572636E1
1.583747208E1,1.751250076E1,-4.293750000E1,-4.856250286E0,4.662509792E1
1.584747208E1,1.766250038E1,-4.301250076E1,-3.993750095E0,4.666893165E1
1.585747208E1,1.783125114E1,-4.301250076E1,-3.450000048E0,4.668973377E1
1.586747208E1,1.803750038E1,-4.312500000E1,-2.756250143E0,4.682642374E1
1.587747208E1,1.831875038E1,-4.310625076E1,-1.912500024E0,4.687625333E1
1.588747208E1,1.824375153E1,-4.327500153E1,-1.387500048E0,4.698388429E1
1.589747208E1,1.826250076E1,-4.338750076E1,-8.812500238E-1,4.708259507E1
1.590747208E1,1.833750153E1,-4.336875153E1,-3.562500179E-1,4.708757251E1
1.591747208E1,1.854375076E1,-4.323750305E1,2.062500119E-1,4.704673104E1
1.592747208E1,1.843125153E1,-4.336875153E1,4.875000119E-1,4.712533605E1
1.593747208E1,1.828125000E1,-4.355625153E1,8.062500358E-1,4.724405981E1
1.594747208E1,1.833750153E1,-4.340625000E1,1.012500048E0,4.713164179E1
1.595747208E1,1.826250076E1,-4.350000000E1,1.031250000E0,4.718932518E1
1.596747208E1,1.826250076E1,-4.340625000E1,1.331250072E0,4.711044152E1
1.597747208E1,1.830000114E1,-4.340625000E1,1.537500024E0,4.713126868E1
1.598747208E1,1.850625038E1,-4.331250000E1,1.668750048E0,4.713001895E1
1.599747208E1,1.854375076E1,-4.327500153E1,1.762500048E0,4.711372259E1
1.600747208E1,1.863750076E1,-4.325625229E1,2.137500048E0,4.714900533E1
1.601747208E1,1.878750038E1,-4.314375305E1,2.381250143E0,4.711713011E1
1.602747208E1,1.880625153E1,-4.320000076E1,2.756250143E0,4.719652611E1
1.603747208E1,1.886250114E1,-4.325625229E1,3.150000095E0,4.729502947E1
1.604747208E1,1.906875038E1,-4.325625229E1,3.562500238E0,4.740687726E1
1.605747208E1,1.923750114E1,-4.336875153E1,3.900000095E0,4.760399206E1
1.606747208E1,1.923750114E1,-4.336875153E1,4.275000095E0,4.763618042E1
1.607747208E1,1.933125114E1,-4.335000229E1,4.631250381E0,4.769033916E1
1.608747208E1,1.959375000E1,-4.323750305E1,4.912500381E0,4.772346770E1
1.609747208E1,1.976250076E1,-4.316250229E1,5.250000000E0,4.776107767E1
1.610747208E1,1.991250038E1,-4.305000305E1,5.531250000E0,4.775358794E1
1.611747208E1,2.017500114E1,-4.282500076E1,5.793750286E0,4.769254558E1
1.612747208E1,2.017500114E1,-4.269375229E1,5.981250286E0,4.759792549E1
1.613747208E1,2.043750000E1,-4.239375305E1,6.243750095E0,4.747532116E1
1.614747208E1,2.051250076E1,-4.205625153E1,6.525000095E0,4.724475216E1
1.615747208E1,2.058750153E1,-4.209375000E1,6.806250095E0,4.735033314E1
1.616747208E1,2.040000153E1,-4.216875076E1,6.975000381E0,4.736047121E1
1.617747208E1,2.006250000E1,-4.215000153E1,7.237500191E0,4.723883936E1
1.618747208E1,1.993125153E1,-4.222500229E1,7.500000477E0,4.729117902E1
1.619747208E1,1.965000153E1,-4.237500000E1,7.650000095E0,4.733165628E1
1.620747208E1,1.950000000E1,-4.230000305E1,8.212500572E0,4.729678027E1
1.621747208E1,1.873125076E1,-4.252500153E1,8.437500000E0,4.722739582E1
1.622747208E1,1.796250153E1,-4.305000305E1,8.662500381E0,4.744463233E1
1.623747208E1,1.713750076E1,-4.323750305E1,9.393750191E0,4.744911111E1
1.624747208E1,1.650000000E1,-4.331250000E1,9.843750000E0,4.738271911E1
1.625747208E1,1.597500038E1,-4.348125076E1,1.048125076E1,4.749396196E1
1.626747208E1,1.518750095E1,-4.370625305E1,1.095000076E1,4.754786281E1
1.627747208E1,1.440000057E1,-4.387500000E1,1.160625076E1,4.761387086E1
1.628747208E1,1.376250076E1,-4.406250000E1,1.188750076E1,4.766784039E1
1.629747208E1,1.325625038E1,-4.417500305E1,1.231875038E1,4.773793753E1
1.630747208E1,1.293750095E1,-4.410000229E1,1.275000095E1,4.769435666E1
1.631747208E1,1.265625095E1,-4.411875153E1,1.293750095E1,4.768672620E1
1.632747208E1,1.211250019E1,-4.426875305E1,1.323750019E1,4.776679358E1
1.633747208E1,1.190625000E1,-4.415625000E1,1.348125076E1,4.767889811E1
1.634747208E1,1.171875000E1,-4.408125305E1,1.380000019E1,4.765423357E1
1.635747208E1,1.158750057E1,-4.406250000E1,1.436250019E1,4.777086442E1
1.636747208E1,1.140000057E1,-4.404375076E1,1.477500057E1,4.783422035E1
1.637747208E1,1.134375000E1,-4.383750153E1,1.524375057E1,4.777843798E1
1.638747208E1,1.119375038E1,-4.374375153E1,1.584375095E1,4.785227570E1
1.639747208E1,1.115625000E1,-4.361250305E1,1.651875114E1,4.795186624E1
1.640747208E1,1.136250019E1,-4.327500153E1,1.715625000E1,4.791835850E1
1.641747208E1,1.125000000E1,-4.335000229E1,1.743750000E1,4.806091556E1
1.642747208E1,1.119375038E1,-4.325625229E1,1.785000038E1,4.811471629E1
1.643747208E1,1.117500019E1,-4.308750153E1,1.773750114E1,4.791693191E1
1.644747208E1,1.089375019E1,-4.329375076E1,1.800000000E1,4.813546144E1
1.645747208E1,1.076250076E1,-4.336875153E1,1.800000000E1,4.817343699E1
1.646747208E1,1.059375000E1,-4.355625153E1,1.770000076E1,4.819403089E1
1.647747208E1,1.031250000E1,-4.370625305E1,1.740000153E1,4.815957086E1
1.648747208E1,1.023750019E1,-4.380000305E1,1.721250153E1,4.816136300E1
1.649747208E1,1.001250076E1,-4.385625076E1,1.700625038E1,4.809192712E1
1.650747208E1,9.881250381E0,-4.404375076E1,1.666875076E1,4.811796278E1
1.651747208E1,9.937500000E0,-4.398750305E1,1.638750076E1,4.798129336E1
1.652747208E1,9.918750763E0,-4.391250229E1,1.603125000E1,4.778797391E1
1.653747208E1,9.787500381E0,-4.389375305E1,1.608750153E1,4.776258395E1
1.654747208E1,9.843750000E0,-4.383750153E1,1.627500153E1,4.778599825E1
1.655747208E1,9.993750572E0,-4.366875076E1,1.621875000E1,4.764328594E1
1.656747208E1,9.862500191E0,-4.370625305E1,1.621875000E1,4.765032337E1
1.657747208E1,9.768750191E0,-4.383750153E1,1.650000000E1,4.784772743E1
1.658747208E1,9.543750763E0,-4.376250076E1,1.672500038E1,4.781176936E1
1.659747208E1,9.262500763E0,-4.376250076E1,1.706250000E1,4.787566500E1
1.660747208E1,9.187500000E0,-4.359375000E1,1.723125076E1,4.776757476E1
1.661747208E1,9.037500381E0,-4.372500229E1,1.743750000E1,4.793348146E1
1.662747208E1,8.775000572E0,-4.363125229E1,1.747500038E1,4.781278542E1
1.663747208E1,8.625000000E0,-4.359375000E1,1.741875076E1,4.773068764E1
1.664747208E1,8.606250763E0,-4.359375000E1,1.762500000E1,4.780296242E1
1.665747208E1,8.550000191E0,-4.327500153E1,1.762500000E1,4.750230400E1
1.666747208E1,8.643750191E0,-4.314375305E1,1.770000076E1,4.742771207E1
1.667747208E1,8.550000191E0,-4.338750076E1,1.783125114E1,4.768156083E1
1.668747208E1,8.418750763E0,-4.346250153E1,1.798125076E1,4.778273519E1
1.669747208E1,8.493750572E0,-4.338750076E1,1.794375038E1,4.771370033E1
1.670747208E1,8.493750572E0,-4.351875305E1,1.792500114E1,4.782605286E1
1.671747208E1,8.343750000E0,-4.359375000E1,1.816875076E1,4.795974049E1
1.672747208E1,8.100000381E0,-4.357500076E1,1.800000000E1,4.783712677E1
1.673747208E1,7.800000191E0,-4.372500229E1,1.794375038E1,4.790296448E1
1.674747208E1,7.443750381E0,-4.387500000E1,1.809375000E1,4.803965897E1
1.675747208E1,7.181250095E0,-4.376250076E1,1.798125076E1,4.785448991E1
1.676747208E1,6.900000095E0,-4.395000076E1,1.781250000E1,4.792178758E1
1.677747208E1,6.506250381E0,-4.400625229E1,1.790625000E1,4.795326187E1
1.678747208E1,6.150000095E0,-4.396875000E1,1.770000076E1,4.779501548E1
1.679747208E1,5.831250191E0,-4.406250000E1,1.758750153E1,4.779987024E1
1.680747208E1,5.418750286E0,-4.430625153E1,1.743750000E1,4.792153154E1
1.681747208E1,5.381250381E0,-4.443750000E1,1.710000038E1,4.791721272E1
1.682747208E1,5.231250286E0,-4.455000305E1,1.663125038E1,4.784001715E1
1.683747208E1,5.156250000E0,-4.470000076E1,1.629375076E1,4.785565062E1
1.684747208E1,5.212500095E0,-4.466250229E1,1.606875038E1,4.775053933E1
1.685747208E1,5.268750191E0,-4.470000076E1,1.558125019E1,4.763008665E1
1.686747208E1,5.287500381E0,-4.468125153E1,1.545000076E1,4.757178178E1
1.687747208E1,5.250000000E0,-4.475625229E1,1.500000095E1,4.749404855E1
1.688747208E1,5.325000286E0,-4.477500153E1,1.479375076E1,4.745536272E1
1.689747208E1,4.950000286E0,-4.496250153E1,1.481250095E1,4.759768094E1
1.690747208E1,4.968750000E0,-4.490625000E1,1.475625038E1,4.752900894E1
1.691747208E1,4.706250191E0,-4.481250000E1,1.492500019E1,4.746645740E1
1.692747208E1,4.312500000E0,-4.500000000E1,1.490625095E1,4.760035687E1
1.693747208E1,4.012500286E0,-4.501875305E1,1.500000095E1,4.762130105E1
1.694747208E1,3.993750095E0,-4.498125076E1,1.503750038E1,4.759610675E1
1.695747208E1,3.956250191E0,-4.498125076E1,1.537500095E1,4.770068647E1
1.696747208E1,3.750000238E0,-4.494375229E1,1.545000076E1,4.767290525E1
1.697747208E1,4.031250000E0,-4.453125000E1,1.550625038E1,4.732575413E1
1.698747208E1,3.731250048E0,-4.458750153E1,1.575000095E1,4.743448165E1
1.699747208E1,3.712500095E0,-4.470000076E1,1.588125038E1,4.758242153E1
1.700747208E1,3.843750238E0,-4.445625305E1,1.595625019E1,4.738918412E1
1.701747208E1,4.068750381E0,-4.428750229E1,1.603125000E1,4.727513686E1
1.702747208E1,4.031250000E0,-4.419375229E1,1.614375114E1,4.722244613E1
1.703747208E1,3.750000238E0,-4.432500076E1,1.599375057E1,4.727122012E1
1.704747208E1,3.618750095E0,-4.443750000E1,1.601250076E1,4.737285023E1
1.705747208E1,3.318750143E0,-4.466250229E1,1.612500000E1,4.760009284E1
1.706747208E1,3.375000238E0,-4.466250229E1,1.605000114E1,4.757869559E1
1.707747208E1,3.431250095E0,-4.455000305E1,1.554375076E1,4.730839711E1
1.708747208E1,3.393750191E0,-4.458750153E1,1.565625095E1,4.737806483E1
1.709747208E1,3.168750048E0,-4.468125153E1,1.550625038E1,4.740146639E1
1.710747208E1,2.906250000E0,-4.492500305E1,1.548750019E1,4.760845356E1
1.711747208E1,2.981250048E0,-4.479375076E1,1.545000076E1,4.747705217E1
1.712747208E1,3.093750238E0,-4.455000305E1,1.528125095E1,4.719947768E1
1.713747208E1,3.112500191E0,-4.460625076E1,1.511250019E1,4.719950134E1
1.714747208E1,3.093750238E0,-4.460625076E1,1.494375038E1,4.714450735E1
1.715747208E1,3.037500143E0,-4.466250229E1,1.511250019E1,4.724778492E1
1.716747208E1,2.756250143E0,-4.479375076E1,1.464375019E1,4.720716515E1
1.717747208E1,2.625000000E0,-4.471875000E1,1.460625076E1,4.711687371E1
1.718747208E1,2.568750143E0,-4.470000076E1,1.404375076E1,4.692457225E1
1.719747208E1,2.475000143E0,-4.486875153E1,1.385625076E1,4.702474002E1
1.720747208E1,2.081250191E0,-4.511250305E1,1.368750095E1,4.718916418E1
1.721747208E1,1.950000048E0,-4.503750229E1,1.323750019E1,4.698308764E1
1.722747208E1,1.650000095E0,-4.545000076E1,1.295625019E1,4.728942259E1
1.723747208E1,1.575000048E0,-4.546875000E1,1.269375038E1,4.723366544E1
1.724747208E1,1.612500072E0,-4.556250000E1,1.252500057E1,4.728019884E1
1.725747208E1,1.556250095E0,-4.573125076E1,1.216875076E1,4.734815420E1
1.726747208E1,1.612500072E0,-4.584375000E1,1.226250076E1,4.748282316E1
1.727747208E1,1.575000048E0,-4.554375076E1,1.192500019E1,4.710540827E1
1.728747208E1,1.687500119E0,-4.558125305E1,1.185000038E1,4.712664634E1
1.729747208E1,1.706250072E0,-4.561875153E1,1.194375038E1,4.718723295E1
1.730747208E1,1.612500072E0,-4.531875229E1,1.186875057E1,4.687490486E1
1.731747208E1,1.368750095E0,-4.533750153E1,1.205625057E1,4.693309812E1
1.732747208E1,1.331250072E0,-4.518750000E1,1.248750019E1,4.690010708E1
1.733747208E1,1.162500024E0,-4.503750229E1,1.288125038E1,4.685781290E1
1.734747208E1,1.031250000E0,-4.494375229E1,1.323750019E1,4.686401346E1
1.735747208E1,8.250000477E-1,-4.501875305E1,1.389375019E1,4.712117407E1
1.736747208E1,6.562500000E-1,-4.485000229E1,1.426875019E1,4.706963566E1
1.737747208E1,1.687500030E-1,-4.485000229E1,1.453125095E1,4.714560887E1
1.738747208E1,-3.750000149E-2,-4.475625229E1,1.475625038E1,4.712611219E1
1.739747208E1,-3.562500179E-1,-4.477500153E1,1.498125076E1,4.721615772E1
1.740747208E1,-6.562500000E-1,-4.485000229E1,1.486875057E1,4.725497977E1
1.741747208E1,-1.106250048E0,-4.507500076E1,1.494375038E1,4.750047535E1
1.742747208E1,-1.481250048E0,-4.509375000E1,1.483125019E1,4.749322450E1
1.743747208E1,-1.912500024E0,-4.522500229E1,1.462500095E1,4.756941393E1
1.744747208E1,-2.437500000E0,-4.530000305E1,1.455000019E1,4.764172739E1
1.745747208E1,-2.512500048E0,-4.524375153E1,1.449375057E1,4.757497782E1
1.746747208E1,-2.662500143E0,-4.531875229E1,1.460625076E1,4.768879090E1
1.747747208E1,-2.812500000E0,-4.513125229E1,1.438125038E1,4.745061066E1
1.748747208E1,-3.206250191E0,-4.516875076E1,1.419375038E1,4.745480624E1
1.749747208E1,-3.262500048E0,-4.494375229E1,1.396875095E1,4.717743931E1
1.750747208E1,-3.487500191E0,-4.490625000E1,1.385625076E1,4.712461811E1
1.751747208E1,-3.581250191E0,-4.486875153E1,1.368750095E1,4.704655034E1
1.752747208E1,-3.618750095E0,-4.509375000E1,1.357500076E1,4.723158146E1
1.753747208E1,-3.806250095E0,-4.518750000E1,1.355625057E1,4.733043023E1
1.754747208E1,-3.693750143E0,-4.496250153E1,1.335000038E1,4.704777193E1
1.755747208E1,-3.731250048E0,-4.507500076E1,1.335000038E1,4.715824881E1
1.756747208E1,-3.825000048E0,-4.498125076E1,1.342500019E1,4.709749649E1
1.757747208E1,-3.806250095E0,-4.500000000E1,1.353750038E1,4.714606512E1
1.758747208E1,-3.712500095E0,-4.500000000E1,1.361250019E1,4.716018255E1
1.759747208E1,-3.768750191E0,-4.496250153E1,1.359375095E1,4.712345580E1
1.760747208E1,-3.412500143E0,-4.449375153E1,1.336875057E1,4.658393043E1
1.761747208E1,-3.375000238E0,-4.447500229E1,1.320000076E1,4.651512093E1
1.762747208E1,-3.506250143E0,-4.456875229E1,1.312500095E1,4.659327334E1
1.763747208E1,-3.543750048E0,-4.470000076E1,1.290000057E1,4.665895678E1
1.764747208E1,-3.393750191E0,-4.481250000E1,1.291875076E1,4.676079360E1
1.765747208E1,-3.618750095E0,-4.494375229E1,1.267500019E1,4.683686424E1
1.766747208E1,-3.768750191E0,-4.498125076E1,1.241250038E1,4.681438416E1
1.767747208E1,-3.862500191E0,-4.511250305E1,1.245000076E1,4.695805957E1
1.768747208E1,-4.200000286E0,-4.535625076E1,1.252500057E1,4.724092638E1
1.769747208E1,-4.368750095E0,-4.548750305E1,1.248750019E1,4.737231863E1
1.770747208E1,-4.687500000E0,-4.560000229E1,1.237500095E1,4.748129646E1
1.771747208E1,-4.912500381E0,-4.558125305E1,1.220625019E1,4.744234220E1
1.772747208E1,-5.137500286E0,-4.541250229E1,1.205625057E1,4.726565826E1
1.773747208E1,-5.400000095E0,-4.541250229E1,1.194375038E1,4.726635736E1
1.774747208E1,-5.868750095E0,-4.550625229E1,1.170000076E1,4.735135946E1
1.775747208E1,-6.243750095E0,-4.561875153E1,1.093125057E1,4.732385387E1
1.776747208E1,-6.731250286E0,-4.580625153E1,1.042500019E1,4.745738128E1
1.777747208E1,-7.143750191E0,-4.567500305E1,9.825000763E0,4.726277299E1
1.778747208E1,-7.462500095E0,-4.575000000E1,9.187500000E0,4.725633888E1
1.779747208E1,-7.762500286E0,-4.582500076E1,8.700000763E0,4.728506232E1
1.780747208E1,-8.100000381E0,-4.591875076E1,7.893750191E0,4.729115107E1
